id,price
0,425.14
1,2235.1095
2,9370.89
3,539.2109999999998
4,9539.221666666668
5,2566.49
6,1108.537142857143
7,10344.208000000002
8,836.2899999999998
9,523.83
10,10043.42
11,15281.193333333333
12,4287.462
13,4156.043333333334
14,3102.816
15,773.1533333333333
16,17850.63
17,3262.8916666666664
18,2760.51
19,7975.77
20,9148.93
21,16479.36
22,4410.17
23,5151.433333333333
24,2923.313
25,7686.55
26,6752.4125
27,1044.3171153846154
28,866.22
29,4477.8271428571425
30,10020.844000000001
31,603.93
32,5013.09
33,1793.9315
34,2063.29
35,868.8428571428572
36,1730.1334999999997
37,6909.61
38,4140.036666666667
39,15959.9525
40,1879.0266666666669
41,858.38
42,690.63
43,885.957
44,696.64
45,8098.97
46,16133.468809523809
47,10655.4
48,555.22
49,744.558
50,10173.39
51,3386.8857619047626
52,2359.0893333333333
53,4036.1955
54,5062.97
55,2082.41
56,4649.19
57,1071.5086666666666
58,10349.49
59,693.4233333333334
60,4868.74
61,5652.612047619046
62,722.43
63,3786.66
64,5585.92
65,6434.45
66,10781.26
67,2101.744666666667
68,8375.28
69,5173.41
70,8868.92
71,6704.002333333334
72,4981.836666666666
73,4670.73
74,1597.3983333333335
75,2968.4126904761906
76,5321.43
77,4337.43
78,452.55
79,977.5066666666665
80,868.81
81,2119.66
82,594.7191666666668
83,3940.2533333333336
84,3001.47
85,5855.84
86,3744.44
87,2234.71
88,1299.4736666666668
89,3385.3
90,1731.66
91,742.2645
92,537.31
93,9134.46
94,657.23
95,900.8813333333331
96,3986.12
97,5554.87
98,2843.81
99,5344.415333333333
100,2353.61
101,3874.63
102,10401.366666666667
103,753.49
104,5205.86
105,795.6466666666669
106,514.32
107,6272.0233333333335
108,852.9
109,3726.14
110,877.2979999999999
111,4822.38
112,841.9313095238098
113,870.1808333333335
114,1399.4333809523812
115,453.99
116,788.5792142857142
117,635.8732954545454
118,4495.7733333333335
119,1911.5086666666664
120,1371.035
121,967.115
122,1013.5213333333334
123,13435.48
124,590.555
125,604.7866666666666
126,3265.545
127,4867.57
128,1203.8633333333332
129,10643.913333333336
130,594.2649999999999
131,13655.24
132,8998.93
133,954.2873809523809
134,2549.47
135,1711.5817142857143
136,5055.8
137,1450.05
138,3518.8
139,1450.95
140,750.3400000000001
141,4954.73
142,745.51
143,512.298
144,4878.18
145,1011.93
146,6597.84
147,8255.03
148,4373.251666666667
149,16113.585
150,3891.44
151,3373.86
152,3149.864285714286
153,653.6975
154,14649.51
155,4918.993333333333
156,518.49
157,732.4561666666667
158,1812.67
159,717.8413333333333
160,706.8683333333335
161,2801.54
162,11883.58
163,1587.37
164,7035.3745
165,11669.476047619046
166,3874.39
167,2934.46
168,465.035
169,889.205
170,433.111
171,4376.02
172,997.0166666666665
173,971.8725
174,1209.37
175,3092.6133333333332
176,1926.1
177,10734.883333333335
178,519.5516666666667
179,4645.92
180,511.19633333333337
181,1611.5225
182,9163.78
183,849.89
184,17741.32
185,5208.393333333333
186,2522.634666666667
187,2628.08
188,683.8716666666666
189,8735.46
190,6217.67
191,2846.07
192,6459.052
193,2396.7
194,792.9116666666665
195,3146.14
196,447.2110952380952
197,3633.0116666666663
198,416.495
199,828.65
200,4418.20788095238
201,6141.66
202,5570.368
203,12549.92
204,1781.69
205,1075.944
206,1008.5046666666667
207,552.0808333333333
208,2524.58
209,1428.62
210,1452.4
211,2301.7966666666666
212,2309.5725
213,1506.9
214,1396.63
215,3313.86
216,934.7448333333334
217,513.19
218,1150.68
219,2748.16
220,1662.1825
221,4338.082222222222
222,3017.7
223,625.36
224,2679.06
225,1731.91
226,715.79
227,985.5196666666666
228,6056.8015000000005
229,2555.56
230,1890.033
231,16129.19
232,5538.87
233,969.8866666666665
234,1355.6713333333332
235,4046.1923333333334
236,14256.9
237,4367.605
238,1041.16
239,783.0908333333333
240,4076.81
241,3498.59
242,3969.953333333333
243,9970.94
244,16083.73
245,5749.651333333333
246,2227.7166666666667
247,2055.548
248,1254.0525
249,843.4130833333334
250,2648.74
251,3321.193333333333
252,1758.622
253,3227.06
254,845.7725
255,1683.5583333333332
256,747.98
257,554.8476666666667
258,630.919
259,3942.5516666666663
260,1180.533333333333
261,2687.15
262,1034.198333333333
263,14728.62
264,16500.12
265,6411.3240000000005
266,5779.57
267,435.77
268,1757.4198333333331
269,2388.71
270,671.9066666666668
271,980.22
272,6019.49
273,1846.5425
274,1060.57
275,1064.1860000000001
276,1028.5510000000002
277,2667.73
278,670.4833333333332
279,7084.8533333333335
280,6370.87
281,1436.006666666667
282,2313.44
283,7857.479333333334
284,2290.57
285,5322.137666666666
286,5037.136571428571
287,3436.38
288,9127.28
289,1158.458142857143
290,719.0735000000001
291,12287.98
292,743.3739999999999
293,406.2726666666667
294,720.59
295,9293.69
296,4750.77
297,2109.44
298,1134.07
299,2926.48
300,6499.34
301,2494.67
302,914.8085606060606
303,16076.47
304,10750.1775
305,734.14
306,1570.37
307,5217.536666666667
308,3202.94
309,1335.12
310,17399.34
311,4119.02
312,614.3639761904763
313,1754.1734999999999
314,679.975
315,14749.81
316,1997.56
317,1793.3833333333332
318,7406.923333333334
319,5162.33
320,3815.94
321,2223.44
322,5208.52
323,1987.76
324,2238.86
325,15182.28
326,10332.278333333332
327,1203.2
328,6643.71
329,4637.195
330,495.8525
331,1044.87
332,1014.8099999999998
333,13890.12
334,814.3033333333334
335,491.45
336,463.42
337,5486.104
338,4491.87
339,4074.356666666667
340,1239.476666666667
341,1222.645
342,2028.4633333333334
343,2470.8
344,2095.64
345,5478.167833333335
346,1298.26
347,626.4731666666668
348,8210.16
349,11670.99
350,6638.336666666666
351,11089.47
352,918.89
353,1035.119
354,1935.3
355,566.97
356,11881.08
357,652.9335
358,2980.51
359,12250.59
360,2550.1485000000002
361,2450.8133333333335
362,574.2925
363,13465.0
364,6762.475
365,7050.52
366,16647.12
367,4124.085
368,7362.4225
369,2081.9
370,1505.03
371,7997.685
372,1785.4356666666667
373,17531.87
374,455.52
375,7119.59
376,4410.4321666666665
377,6594.51
378,9344.691666666666
379,904.682
380,5778.96
381,917.26
382,810.62
383,4360.863333333333
384,926.7584999999999
385,9474.46
386,1647.4266666666665
387,914.5332777777777
388,885.335
389,535.2966666666666
390,467.475
391,699.9858333333332
392,4156.043333333334
393,12539.853333333333
394,16873.42
395,3131.9
396,2599.81
397,3689.6
398,4042.02
399,2687.47
400,7181.179166666666
401,4262.66
402,1948.77
403,745.9188122710622
404,4879.695
405,2843.81
406,4108.66
407,932.5606666666666
408,6368.519166666668
409,650.71
410,3868.243
411,13840.2
412,2132.14
413,4307.4
414,1462.44
415,1100.85
416,586.39
417,10153.445833333333
418,4282.33
419,1473.02
420,1002.8
421,11723.19
422,6224.763333333332
423,2394.3836666666666
424,2383.935
425,1367.85
426,9808.835
427,7975.071
428,9513.06
429,846.6419047619049
430,894.99
431,954.0946666666667
432,12635.89
433,9245.213333333333
434,1106.575
435,7461.62
436,8907.418333333333
437,9176.066666666668
438,6575.34
439,2566.44
440,4933.06
441,662.66
442,1760.4166666666665
443,15388.756000000001
444,691.2125
445,14505.635
446,3503.39
447,4451.79
448,844.6766666666666
449,766.0
450,1737.3270000000005
451,1359.17
452,692.6719047619049
453,4162.772333333333
454,15069.987999999998
455,687.97
456,851.56
457,1064.55
458,4718.602809523809
459,9273.284833333333
460,600.0833333333334
461,6276.216333333333
462,15512.68
463,7031.923333333334
464,3206.285
465,16901.87
466,1388.1333333333332
467,885.675
468,2897.66
469,11941.482
470,3060.41
471,12626.27
472,1673.99
473,15347.303333333335
474,5247.583333333332
475,1164.1025
476,3958.541666666667
477,7173.38
478,4744.04
479,10558.71
480,7336.746666666666
481,4205.24
482,6505.31
483,803.5397142857145
484,8481.5
485,10014.39
486,808.76
487,14469.39
488,3187.17
489,438.99
490,1053.6516666666666
491,4607.04
492,8552.65
493,3770.96
494,951.57
495,697.64
496,1130.77
497,1894.12
498,993.9470000000001
499,418.53
500,2273.26
501,890.9524047619049
502,923.655
503,951.5290000000001
504,1004.8116666666666
505,734.6766666666666
506,7516.22
507,4149.34
508,6725.938
509,4619.74
510,5607.8
511,2614.31
512,1641.3766666666666
513,2058.46
514,11260.735
515,7455.41
516,4307.22
517,3540.59
518,2724.34
519,722.98
520,689.49
521,16259.09
522,3103.8675000000007
523,2773.325
524,4088.374916666666
525,666.73
526,1224.39
527,3831.485
528,1654.88
529,803.505
530,1061.21
531,676.3375
532,987.3060000000002
533,955.6533333333333
534,15046.69
535,756.0046666666667
536,3215.95
537,7410.36
538,1062.07
539,7134.08
540,660.73
541,664.685
542,7514.22
543,1182.5616666666667
544,1371.45
545,12303.76
546,797.88
547,1964.7558333333334
548,1316.5535000000004
549,2253.35
550,550.53
551,13847.94
552,483.7208333333334
553,937.8759999999997
554,1254.95
555,1897.78
556,595.1041666666666
557,561.3886666666666
558,1326.0758333333333
559,1229.2408333333335
560,507.655
561,939.2114603174603
562,2863.255
563,698.835
564,3547.043571428572
565,864.0
566,4908.24
567,1081.14
568,12605.764
569,9272.866666666667
570,5894.97
571,566.88
572,4152.07
573,5237.169333333333
574,16603.21
575,9823.656666666666
576,908.1725
577,8450.025
578,1745.13
579,809.8586666666666
580,6386.01
581,1164.78
582,6526.955
583,5960.502380952381
584,5740.97
585,5124.715
586,2387.3725
587,541.9093333333332
588,5752.66
589,1203.912380952381
590,6213.31
591,4432.01
592,6768.4525
593,2696.16
594,1736.7546666666667
595,3916.15
596,2091.6
597,778.8244523809523
598,875.48
599,4804.69
600,8715.296666666667
601,7124.242857142857
602,2383.01
603,1756.96
604,4561.389999999999
605,2727.34
606,4496.965
607,5011.46
608,4301.16
609,815.945
610,825.2016666666666
611,651.2783333333333
612,771.1475476190477
613,3346.91
614,3073.195833333333
615,1307.085
616,17461.86
617,5456.672666666666
618,819.18
619,2545.22
620,15385.2
621,5060.74
622,914.26
623,3421.3779999999997
624,2252.67
625,604.7264285714286
626,2675.69
627,6898.21
628,9395.63
629,723.6053333333333
630,5887.156
631,735.5573333333334
632,740.9814285714288
633,3285.89
634,14933.126666666667
635,727.78
636,2375.31
637,16473.62
638,13332.582
639,1891.047
640,9037.16
641,901.0938333333334
642,4718.98
643,2103.0833333333335
644,5608.546666666667
645,967.17
646,3205.82
647,1488.98
648,5451.9065
649,10907.656666666666
650,7168.1975
651,8999.98
652,1151.66
653,744.37
654,9207.28
655,2026.95
656,7312.94
657,578.45
658,3660.78
659,747.2266666666666
660,635.45
661,9060.47
662,520.25
663,570.3416666666667
664,2163.6
665,1813.6713333333332
666,3587.01
667,495.14583333333326
668,6315.84
669,12022.265
670,970.862
671,1682.31
672,4523.8
673,786.5058333333334
674,4077.63
675,7220.75
676,1225.63
677,2298.5525
678,735.8528571428571
679,653.5333333333333
680,9249.4725
681,981.2175
682,956.0363333333335
683,12519.06
684,2279.211666666667
685,1962.71
686,819.5766666666666
687,13111.494666666667
688,4714.74
689,2850.4548571428577
690,568.1395
691,831.225
692,1200.14
693,1662.84
694,6056.8015000000005
695,639.97
696,1370.0215000000003
697,3374.78
698,2540.1533333333336
699,5588.555
700,4749.7925000000005
701,10241.085
702,4772.86
703,986.2466666666667
704,4712.18
705,14258.341999999999
706,764.69
707,616.279
708,7088.26
709,1375.24
710,879.912666666667
711,5700.445
712,679.975
713,5477.729666666667
714,3086.67
715,10716.83
716,11217.32
717,1014.8099999999998
718,973.805
719,10071.72
720,1635.72
721,5019.366666666667
722,605.55
723,1838.756
724,6655.9619999999995
725,857.9459999999998
726,13341.72
727,2478.1566666666668
728,650.03
729,3083.4
730,1928.337666666667
731,766.84
732,855.74
733,1360.66
734,676.36
735,5364.263333333333
736,3399.83
737,1404.01
738,508.3
739,13807.91
740,1059.08
741,3177.9383333333335
742,3256.793333333333
743,1621.05
744,1265.07
745,4174.81
746,4831.24
747,749.76
748,5586.33
749,2730.465
750,8569.32
751,517.675
752,1097.49
753,451.93357142857144
754,378.31
755,1353.9798333333333
756,1155.92
757,6681.94
758,6578.05
759,1676.51
760,466.3633333333333
761,5599.56
762,7147.5535
763,3038.398333333333
764,1050.583
765,863.39
766,6818.04
767,1899.18
768,2981.34
769,739.6393333333332
770,1368.0120000000002
771,5454.48
772,7566.886666666667
773,551.48
774,643.415
775,5711.17
776,690.87
777,9716.996190476191
778,12852.5575
779,759.7981428571428
780,1358.49825
781,1009.49
782,952.2438333333333
783,11169.04
784,13578.635
785,541.32
786,823.6
787,4719.7
788,10055.3
789,2805.23
790,1108.23
791,6728.276666666668
792,4457.99
793,1614.7066666666665
794,7712.53
795,654.0325
796,8027.405
797,17339.19
798,14035.38
799,740.2308333333333
800,4059.251666666667
801,9235.370833333334
802,857.21
803,1712.2675
804,2968.88
805,7260.373333333334
806,740.7066666666666
807,3277.78
808,14573.3525
809,5091.81
810,3463.971666666667
811,697.1955
812,5959.63
813,4721.96
814,1722.4751190476193
815,886.0183333333334
816,1742.51
817,1693.56
818,1237.522857142857
819,1180.1933333333334
820,16076.826666666666
821,908.2886666666666
822,4557.99
823,13948.088
824,650.189
825,1674.11
826,649.27
827,2775.76
828,684.8578333333334
829,5231.183333333333
830,868.2313333333333
831,2883.18
832,4252.89
833,1378.61
834,786.08
835,5461.865
836,8420.85
837,696.22
838,806.755
839,3232.16
840,4654.024166666667
841,5755.87
842,4549.71
843,1076.742476190476
844,11058.34
845,1615.56
846,931.7283333333335
847,5359.27
848,961.7753333333334
849,779.575
850,2521.4256666666665
851,11314.34
852,482.07
853,1865.0996666666665
854,1373.2
855,5343.46
856,1830.6493928571429
857,9839.305
858,600.52
859,6362.468333333334
860,4831.48
861,2352.26
862,609.12
863,3214.586666666667
864,2044.39
865,657.035
866,5895.34
867,1067.2924285714284
868,1949.05
869,4372.0216666666665
870,682.26
871,1015.7266666666666
872,2707.3286904761903
873,3254.7659999999996
874,1640.21
875,576.405
876,757.58
877,14548.545
878,687.59
879,561.12
880,1441.49
881,5741.165
882,4557.708333333334
883,594.12
884,478.69
885,690.9426666666668
886,784.3075
887,6885.38
888,12947.339
889,4631.255
890,3096.65
891,5135.03
892,707.7213333333333
893,5660.959166666667
894,1144.9516666666668
895,1469.85
896,2169.66
897,4417.1945000000005
898,781.846
899,12901.245333333332
900,7693.81
901,5495.8
902,2792.58
903,1814.04
904,1966.37
905,712.3393333333333
906,4411.015
907,13412.459047619046
908,608.914
909,2165.63
910,891.1
911,8242.96
912,1629.5996666666667
913,15949.058333333334
914,3783.1079999999997
915,1149.59
916,692.5264285714287
917,1335.215
918,775.4103571428572
919,2024.46
920,5983.948333333333
921,6562.53
922,605.22
923,6234.7
924,1759.6646666666668
925,12295.55
926,5462.063333333333
927,658.2589285714286
928,7251.76
929,3702.48
930,10638.0
931,803.5867619047618
932,4147.38
933,4833.065
934,4639.46
935,7576.39
936,4189.335
937,2027.105
938,5801.663333333333
939,13823.273333333334
940,4213.44
941,1120.8
942,12274.72
943,878.5684761904762
944,795.4596666666667
945,2245.14
946,523.4065
947,8247.6
948,5563.87
949,4130.002
950,879.6016666666667
951,747.7648333333334
952,3369.37
953,14582.65
954,4267.79
955,16056.5
956,916.305
957,533.7073333333334
958,2315.15
959,487.32933333333335
960,1286.2775
961,8216.04
962,2704.8001666666664
963,583.2105
964,4103.801333333333
965,2205.78
966,4466.32
967,1110.8
968,3492.6966666666667
969,4275.2
970,8483.926
971,2473.117333333333
972,640.9998333333334
973,957.6433333333333
974,10964.062
975,15082.09
976,975.5355000000001
977,6253.024333333334
978,1430.9633333333331
979,2356.59
980,3427.69
981,5325.37
982,4044.32
983,15352.33
984,2054.48
985,3392.45
986,922.4511666666665
987,1015.7511666666666
988,6189.95
989,15925.75
990,1156.768
991,573.9209999999999
992,6357.79
993,6575.83
994,859.3489999999999
995,5186.315
996,6832.8
997,1617.98
998,432.6433333333334
999,4467.97
1000,8491.56
1001,986.5253333333332
1002,4702.638571428572
1003,445.75
1004,2544.2733333333335
1005,478.74
1006,4460.17
1007,7712.62
1008,4310.970833333333
1009,504.42
